height,weight,label
142,62,fat
147,64,fat
111,55,fat
116,65,fat
145,57,fat
186,60,thin
118,62,fat
178,61,normal
123,65,fat
145,57,fat
162,55,normal
152,63,fat
122,60,fat
135,63,fat
132,58,fat
121,64,fat
114,65,fat
219,62,thin
122,64,fat
159,61,normal
121,58,fat
196,59,thin
208,64,thin
215,56,thin
151,61,fat
164,65,normal
197,55,thin
165,63,normal
164,64,normal
212,57,thin
132,62,fat
120,64,fat
176,63,normal
212,63,thin
156,64,fat
112,63,fat
141,65,fat
166,59,normal
212,56,thin
116,58,fat
185,63,thin
154,64,fat
152,65,fat
162,59,normal
148,60,fat
157,59,normal
209,61,thin
171,55,normal
150,65,fat
150,61,fat
188,65,thin
138,56,fat
208,61,thin
142,64,fat
124,61,fat
190,64,thin
129,60,fat
151,59,fat
141,56,fat
175,58,normal
117,62,fat
163,65,normal
162,61,normal
138,59,fat
169,61,normal
178,56,thin
200,61,thin
137,57,fat
180,57,thin
189,62,thin
145,63,fat
175,65,normal
145,58,fat
110,63,fat
154,55,normal
190,61,thin
161,55,normal
142,58,fat
182,65,normal
191,65,thin
145,65,fat
140,60,fat
220,57,thin
147,57,fat
194,57,thin
161,65,fat
175,57,normal
133,60,fat
157,59,normal
181,57,thin
152,58,fat
159,61,normal
118,55,fat
206,59,thin
111,59,fat
177,61,normal
208,62,thin
137,62,fat
182,65,normal
140,62,fat
201,64,thin
179,57,thin
198,59,thin
164,58,normal
128,61,fat
136,57,fat
180,60,normal
161,57,normal
184,64,normal
134,61,fat
203,55,thin
121,60,fat
137,58,fat
193,59,thin
124,63,fat
117,61,fat
199,59,thin
168,55,normal
190,62,thin
204,58,thin
185,59,thin
197,62,thin
206,62,thin
209,65,thin
125,59,fat
195,64,thin
219,57,thin
171,60,normal
151,64,fat
157,57,normal
128,57,fat
186,57,thin
194,65,thin
152,55,normal
110,62,fat
212,61,thin
210,65,thin
150,56,normal
201,63,thin
156,60,normal
132,61,fat
155,61,fat
164,62,normal
162,58,normal
155,63,fat
203,55,thin
125,62,fat
173,60,normal
146,62,fat
173,60,normal
220,64,thin
124,64,fat
160,56,normal
180,59,thin
213,59,thin
130,59,fat
187,62,thin
116,55,fat
154,61,fat
178,55,thin
122,62,fat
117,59,fat
168,59,normal
202,56,thin
218,59,thin
173,56,normal
215,64,thin
110,59,fat
120,65,fat
184,57,thin
189,56,thin
204,55,thin
215,63,thin
157,62,fat
198,61,thin
110,63,fat
167,63,normal
154,56,normal
133,62,fat
173,60,normal
207,55,thin
184,61,thin
163,55,normal
207,59,thin
164,62,normal
220,61,thin
175,57,normal
220,55,thin
114,57,fat
167,55,normal
120,62,fat
154,65,fat
143,65,fat
128,59,fat
155,61,fat
145,61,fat
129,55,fat
194,57,thin
196,62,thin
145,64,fat
135,64,fat
215,63,thin
127,58,fat
180,65,normal
191,64,thin
153,58,normal
158,61,normal
134,63,fat
135,56,fat
128,59,fat
110,62,fat
212,59,thin
131,61,fat
204,55,thin
141,57,fat
178,57,thin
112,60,fat
140,62,fat
209,65,thin
205,60,thin
198,63,thin
187,55,thin
144,59,fat
214,62,thin
128,55,fat
216,64,thin
216,60,thin
111,62,fat
130,63,fat
218,55,thin
205,60,thin
142,57,fat
190,65,thin
140,60,fat
123,63,fat
192,58,thin
169,63,normal
117,62,fat
164,60,normal
137,63,fat
123,55,fat
154,64,fat
198,59,thin
182,65,normal
171,62,normal
199,62,thin
214,64,thin
187,59,thin
115,60,fat
192,60,thin
111,60,fat
173,65,normal
180,59,thin
176,65,normal
198,59,thin
187,60,thin
168,56,normal
153,61,fat
175,58,normal
191,63,thin
200,57,thin
133,63,fat
152,65,fat
110,58,fat
155,58,normal
209,58,thin
166,64,normal
126,64,fat
171,65,normal
171,59,normal
198,55,thin
147,61,fat
153,62,fat
202,63,thin
128,65,fat
146,62,fat
125,63,fat
183,64,normal
133,61,fat
155,64,fat
161,59,normal
146,58,fat
172,59,normal
143,57,fat
215,60,thin
180,60,normal
140,57,fat
202,61,thin
119,62,fat
155,56,normal
135,56,fat
155,58,normal
183,60,thin
209,60,thin
178,64,normal
189,63,thin
146,62,fat
155,62,fat
187,57,thin
205,65,thin
219,65,thin
141,59,fat
110,56,fat
136,62,fat
161,55,normal
214,57,thin
185,61,thin
172,65,normal
194,61,thin
137,56,fat
134,64,fat
215,57,thin
181,64,normal
209,60,thin
200,57,thin
166,64,normal
219,60,thin
180,55,thin
112,60,fat
111,62,fat
183,65,normal
210,65,thin
136,58,fat
125,62,fat
122,65,fat
120,64,fat
167,62,normal
190,59,thin
123,62,fat
125,59,fat
200,60,thin
157,65,fat
137,62,fat
168,64,normal
163,57,normal
203,58,thin
134,65,fat
122,62,fat
110,57,fat
205,56,thin
116,56,fat
151,57,normal
208,64,thin
183,63,normal
208,65,thin
110,58,fat
165,59,normal
122,64,fat
171,64,normal
176,64,normal
139,61,fat
160,64,normal
149,64,fat
111,55,fat
198,65,thin
114,56,fat
126,59,fat
184,65,normal
150,55,normal
134,64,fat
135,59,fat
111,61,fat
128,56,fat
183,57,thin
122,58,fat
123,63,fat
128,62,fat
120,65,fat
197,57,thin
178,55,thin
204,65,thin
186,61,thin
110,57,fat
139,65,fat
192,57,thin
114,64,fat
129,62,fat
157,64,fat
197,56,thin
137,56,fat
175,58,normal
209,61,thin
125,55,fat
198,64,thin
179,63,normal
185,57,thin
152,59,fat
184,56,thin
163,59,normal
149,56,fat
187,58,thin
135,55,fat
162,63,normal
172,57,normal
146,65,fat
193,58,thin
163,64,normal
168,58,normal
214,62,thin
182,58,thin
155,56,normal
134,61,fat
142,62,fat
203,62,thin
126,64,fat
190,63,thin
115,56,fat
219,56,thin
113,58,fat
160,58,normal
179,57,thin
135,64,fat
172,64,normal
160,64,normal
142,57,fat
136,57,fat
146,55,fat
166,61,normal
180,57,thin
142,56,fat
184,61,thin
143,65,fat
127,62,fat
177,64,normal
210,65,thin
206,59,thin
160,56,normal
149,62,fat
145,65,fat
208,55,thin
196,65,thin
172,64,normal
173,56,normal
171,61,normal
217,59,thin
199,61,thin
116,63,fat
182,58,thin
204,63,thin
110,62,fat
169,62,normal
208,62,thin
171,59,normal
130,64,fat
202,61,thin
150,62,fat
153,63,fat
132,59,fat
195,58,thin
205,60,thin
163,56,normal
116,64,fat
122,59,fat
168,58,normal
160,58,normal
182,63,normal
192,61,thin
124,63,fat
188,55,thin
153,62,fat
110,58,fat
200,59,thin
220,61,thin
138,56,fat
177,59,normal
136,64,fat
166,62,normal
190,58,thin
173,55,thin
152,65,fat
115,61,fat
120,56,fat
192,65,thin
211,58,thin
182,58,thin
220,58,thin
181,57,thin
114,63,fat
191,56,thin
192,62,thin
129,59,fat
139,57,fat
114,55,fat
203,61,thin
114,57,fat
162,65,normal
124,55,fat
166,61,normal
167,59,normal
144,56,fat
127,60,fat
174,63,normal
144,59,fat
117,55,fat
205,64,thin
179,58,thin
159,60,normal
120,55,fat
123,58,fat
205,60,thin
163,64,normal
128,55,fat
187,58,thin
118,62,fat
170,58,normal
157,65,fat
216,60,thin
174,61,normal
114,65,fat
206,59,thin
209,62,thin
162,61,normal
132,64,fat
142,60,fat
169,55,normal
168,64,normal
200,62,thin
173,59,normal
218,56,thin
122,63,fat
182,59,thin
153,59,fat
128,62,fat
124,55,fat
127,62,fat
181,61,normal
164,60,normal
115,57,fat
148,59,fat
167,55,normal
139,64,fat
201,63,thin
156,63,fat
209,56,thin
163,61,normal
129,55,fat
192,55,thin
123,56,fat
118,59,fat
128,61,fat
170,59,normal
155,61,fat
181,59,thin
211,60,thin
141,60,fat
132,55,fat
215,65,thin
120,58,fat
161,56,normal
213,62,thin
126,64,fat
211,60,thin
162,60,normal
141,56,fat
206,65,thin
127,59,fat
158,59,normal
218,64,thin
209,62,thin
218,58,thin
122,56,fat
216,65,thin
173,65,normal
133,59,fat
163,60,normal
122,58,fat
192,65,thin
110,57,fat
185,61,thin
134,60,fat
128,61,fat
208,64,thin
155,56,normal
187,64,thin
211,62,thin
117,62,fat
112,62,fat
181,62,normal
137,64,fat
124,58,fat
200,59,thin
117,65,fat
214,64,thin
119,64,fat
202,56,thin
147,62,fat
152,58,fat
199,65,thin
205,56,thin
157,64,fat
178,57,thin
167,58,normal
120,63,fat
119,65,fat
125,57,fat
141,62,fat
181,56,thin
120,65,fat
113,60,fat
173,59,normal
128,65,fat
118,57,fat
164,56,normal
113,59,fat
145,65,fat
123,55,fat
190,60,thin
184,63,normal
203,64,thin
171,55,normal
152,63,fat
119,57,fat
193,62,thin
182,63,normal
219,56,thin
204,62,thin
172,59,normal
220,56,thin
126,62,fat
211,55,thin
217,58,thin
214,56,thin
157,59,normal
199,65,thin
130,60,fat
219,58,thin
205,61,thin
212,63,thin
124,56,fat
203,61,thin
201,65,thin
207,64,thin
116,62,fat
192,65,thin
201,64,thin
185,55,thin
160,62,normal
188,61,thin
116,56,fat
185,58,thin
189,65,thin
147,60,fat
153,58,normal
202,63,thin
168,58,normal
168,58,normal
151,65,fat
151,57,normal
126,65,fat
218,62,thin
173,60,normal
203,57,thin
159,64,fat
208,56,thin
168,64,normal
111,59,fat
163,59,normal
184,62,thin
134,64,fat
181,62,normal
195,55,thin
191,62,thin
133,62,fat
195,65,thin
169,64,normal
161,58,normal
168,62,normal
211,58,thin
154,62,fat
170,65,normal
180,56,thin
140,63,fat
112,61,fat
144,59,fat
127,57,fat
159,55,normal
130,64,fat
203,56,thin
140,61,fat
149,64,fat
211,64,thin
194,60,thin
112,62,fat
154,63,fat
152,65,fat
119,56,fat
197,61,thin
147,55,fat
140,60,fat
141,65,fat
114,58,fat
110,60,fat
160,62,normal
111,59,fat
215,56,thin
147,63,fat
205,55,thin
184,57,thin
133,64,fat
132,55,fat
177,59,normal
152,59,fat
198,57,thin
127,60,fat
136,63,fat
135,64,fat
186,65,normal
123,64,fat
198,59,thin
174,57,normal
198,56,thin
115,59,fat
152,63,fat
138,63,fat
116,60,fat
156,63,fat
178,62,normal
114,57,fat
126,64,fat
203,60,thin
140,65,fat
128,57,fat
134,62,fat
137,65,fat
177,60,normal
116,56,fat
168,61,normal
191,63,thin
206,59,thin
126,65,fat
138,64,fat
168,60,normal
196,65,thin
160,59,normal
201,60,thin
178,61,normal
127,58,fat
143,60,fat
125,56,fat
192,61,thin
119,56,fat
170,60,normal
163,58,normal
167,56,normal
194,64,thin
220,58,thin
158,63,fat
126,55,fat
181,62,normal
157,62,fat
182,60,thin
148,65,fat
141,58,fat
204,63,thin
182,59,thin
117,56,fat
219,57,thin
152,57,normal
209,57,thin
141,64,fat
199,56,thin
127,64,fat
114,60,fat
162,61,normal
166,63,normal
196,64,thin
193,60,thin
150,63,fat
208,59,thin
183,61,thin
160,56,normal
153,56,normal
215,59,thin
177,64,normal
166,64,normal
217,60,thin
195,56,thin
189,56,thin
136,58,fat
177,58,normal
111,60,fat
113,58,fat
111,58,fat
212,62,thin
191,58,thin
186,62,thin
185,60,thin
179,60,normal
113,65,fat
135,63,fat
110,65,fat
110,63,fat
111,58,fat
111,65,fat
166,59,normal
208,65,thin
201,63,thin
121,60,fat
205,61,thin
157,58,normal
172,62,normal
146,63,fat
215,65,thin
150,60,fat
145,56,fat
191,55,thin
189,57,thin
204,58,thin
174,65,normal
171,55,normal
183,59,thin
162,64,normal
193,55,thin
204,61,thin
181,60,thin
133,64,fat
207,57,thin
144,65,fat
220,65,thin
146,57,fat
123,55,fat
198,55,thin
211,55,thin
141,55,fat
182,65,normal
202,58,thin
201,58,thin
218,63,thin
190,60,thin
201,58,thin
119,61,fat
149,62,fat
207,65,thin
148,65,fat
159,55,normal
212,58,thin
175,55,thin
115,59,fat
148,61,fat
130,60,fat
152,62,fat
220,56,thin
173,56,normal
131,61,fat
176,56,thin
117,61,fat
114,55,fat
202,60,thin
110,59,fat
203,59,thin
165,64,normal
161,57,normal
170,59,normal
208,58,thin
197,60,thin
129,61,fat
198,55,thin
132,57,fat
201,61,thin
141,63,fat
163,56,normal
174,57,normal
173,61,normal
117,57,fat
183,65,normal
171,61,normal
113,60,fat
120,58,fat
166,61,normal
134,59,fat
144,65,fat
190,56,thin
201,63,thin
124,57,fat
219,55,thin
220,56,thin
133,58,fat
146,56,fat
134,59,fat
138,58,fat
115,60,fat
200,62,thin
171,61,normal
146,63,fat
168,56,normal
149,60,fat
175,62,normal
133,59,fat
132,57,fat
205,56,thin
112,65,fat
190,60,thin
209,63,thin
213,63,thin
154,57,normal
143,60,fat
170,63,normal
118,64,fat
174,62,normal
130,57,fat
152,56,normal
115,55,fat
136,61,fat
144,60,fat
217,56,thin
131,56,fat
163,58,normal
111,57,fat
165,58,normal
119,58,fat
146,58,fat
132,58,fat
114,62,fat
195,62,thin
165,60,normal
151,60,fat
170,62,normal
190,62,thin
131,65,fat
192,62,thin
132,56,fat
167,55,normal
133,57,fat
136,60,fat
206,61,thin
217,61,thin
112,63,fat
153,57,normal
216,64,thin
189,57,thin
110,57,fat
190,58,thin
159,64,fat
161,65,fat
139,60,fat
170,59,normal
116,58,fat
121,55,fat
217,63,thin
161,60,normal
135,63,fat
162,64,normal
134,59,fat
116,64,fat
130,59,fat
154,59,normal
173,61,normal
183,63,normal
173,61,normal
121,64,fat
210,55,thin
185,59,thin
171,55,normal
174,62,normal
115,65,fat
159,59,normal
159,56,normal
129,61,fat
135,61,fat
212,65,thin
148,55,fat
179,56,thin
184,62,thin
215,55,thin
153,61,fat
203,61,thin
133,59,fat
203,63,thin
165,64,normal
191,63,thin
198,56,thin
207,59,thin
207,58,thin
220,55,thin
190,61,thin
207,55,thin
184,63,normal
146,56,fat
160,58,normal
165,61,normal
143,58,fat
206,61,thin
113,64,fat
170,57,normal
150,63,fat
159,61,normal
134,57,fat
202,63,thin
132,55,fat
111,61,fat
205,61,thin
172,61,normal
140,64,fat
121,64,fat
160,59,normal
120,63,fat
185,61,thin
189,64,thin
197,56,thin
153,57,normal
130,65,fat
170,55,normal
206,57,thin
133,56,fat
179,58,thin
153,56,normal
214,61,thin
205,60,thin
220,59,thin
204,65,thin
162,56,normal
166,63,normal
113,55,fat
202,56,thin
194,61,thin
174,57,normal
128,60,fat
167,59,normal
153,56,normal
131,60,fat
118,59,fat
143,61,fat
163,55,normal
201,62,thin
166,65,normal
115,64,fat
181,57,thin
176,57,thin
180,63,normal
175,60,normal
172,64,normal
111,56,fat
179,62,normal
132,57,fat
121,61,fat
122,61,fat
190,58,thin
169,59,normal
115,64,fat
150,55,normal
192,63,thin
148,60,fat
140,64,fat
155,60,normal
195,56,thin
136,57,fat
181,60,thin
204,63,thin
165,56,normal
139,57,fat
167,63,normal
118,55,fat
137,64,fat
146,56,fat
182,63,normal
179,56,thin
163,60,normal
169,64,normal
137,56,fat
137,58,fat
125,60,fat
208,60,thin
160,63,normal
197,60,thin
138,60,fat
165,58,normal
209,55,thin
152,57,normal
116,61,fat
171,58,normal
213,65,thin
201,65,thin
182,56,thin
140,64,fat
162,65,normal
162,56,normal
163,55,normal
163,55,normal
211,57,thin
192,59,thin
209,56,thin
155,56,normal
133,56,fat
206,55,thin
213,59,thin
149,65,fat
135,62,fat
111,60,fat
208,65,thin
174,55,thin
131,55,fat
214,59,thin
170,55,normal
156,62,fat
124,65,fat
142,61,fat
186,62,thin
200,63,thin
179,58,thin
135,60,fat
174,60,normal
163,64,normal
161,63,normal
216,56,thin
207,65,thin
125,57,fat
204,56,thin
161,62,normal
175,59,normal
176,59,normal
171,56,normal
173,55,thin
168,58,normal
183,60,thin
134,62,fat
201,65,thin
110,55,fat
128,60,fat
210,60,thin
149,59,fat
116,56,fat
167,57,normal
168,57,normal
200,57,thin
175,58,normal
121,56,fat
212,57,thin
213,59,thin
142,59,fat
166,63,normal
195,60,thin
199,63,thin
155,62,fat
137,64,fat
175,62,normal
111,59,fat
207,60,thin
139,58,fat
167,56,normal
187,62,thin
112,62,fat
147,59,fat
145,59,fat
212,61,thin
211,60,thin
141,57,fat
163,60,normal
213,60,thin
167,58,normal
116,59,fat
208,62,thin
137,57,fat
175,62,normal
189,63,thin
119,62,fat
113,59,fat
220,60,thin
144,55,fat
144,57,fat
135,60,fat
125,56,fat
122,58,fat
210,60,thin
210,64,thin
173,64,normal
208,61,thin
172,61,normal
157,60,normal
146,55,fat
125,61,fat
202,61,thin
184,55,thin
113,64,fat
172,64,normal
142,60,fat
155,57,normal
159,59,normal
165,60,normal
176,58,normal
202,57,thin
136,60,fat
172,55,normal
149,56,fat
208,56,thin
177,59,normal
133,65,fat
219,57,thin
202,65,thin
208,56,thin
115,65,fat
194,57,thin
179,63,normal
194,59,thin
124,62,fat
130,55,fat
145,56,fat
200,65,thin
161,64,normal
217,60,thin
140,59,fat
182,60,thin
194,64,thin
141,57,fat
163,55,normal
180,55,thin
149,63,fat
218,60,thin
136,65,fat
201,60,thin
132,57,fat
118,65,fat
163,60,normal
125,60,fat
136,56,fat
134,55,fat
196,61,thin
150,57,fat
193,61,thin
159,64,fat
156,57,normal
212,59,thin
132,61,fat
187,61,thin
165,55,normal
139,65,fat
164,59,normal
157,57,normal
212,56,thin
149,60,fat
148,61,fat
173,61,normal
176,61,normal
165,63,normal
156,58,normal
138,64,fat
212,64,thin
158,56,normal
201,64,thin
163,61,normal
145,58,fat
127,55,fat
219,63,thin
162,60,normal
183,60,thin
194,61,thin
171,55,normal
110,59,fat
144,62,fat
189,59,thin
110,56,fat
197,59,thin
142,65,fat
166,65,normal
121,56,fat
140,55,fat
119,62,fat
147,60,fat
198,60,thin
131,65,fat
141,57,fat
149,57,fat
113,63,fat
155,65,fat
148,65,fat
179,56,thin
116,58,fat
124,62,fat
191,59,thin
127,56,fat
126,62,fat
134,64,fat
190,58,thin
118,55,fat
174,58,normal
126,65,fat
148,61,fat
151,63,fat
180,55,thin
124,64,fat
184,59,thin
170,55,normal
181,59,thin
113,60,fat
156,59,normal
183,56,thin
168,59,normal
207,58,thin
112,60,fat
187,59,thin
215,64,thin
183,60,thin
219,57,thin
206,61,thin
201,64,thin
181,55,thin
146,60,fat
165,58,normal
159,57,normal
179,55,thin
202,58,thin
216,65,thin
213,57,thin
155,64,fat
131,64,fat
142,60,fat
203,61,thin
147,63,fat
182,61,thin
211,60,thin
184,61,thin
187,58,thin
190,64,thin
111,58,fat
172,63,normal
158,63,fat
163,58,normal
162,61,normal
137,57,fat
140,57,fat
124,58,fat
167,55,normal
146,59,fat
121,58,fat
220,55,thin
126,55,fat
179,59,thin
131,63,fat
119,55,fat
206,60,thin
172,64,normal
164,59,normal
188,58,thin
149,62,fat
115,64,fat
180,58,thin
208,61,thin
127,63,fat
189,61,thin
126,56,fat
200,56,thin
140,65,fat
119,64,fat
112,57,fat
133,59,fat
117,60,fat
186,65,normal
156,64,fat
188,57,thin
169,62,normal
209,60,thin
206,62,thin
142,55,fat
155,55,normal
218,62,thin
197,61,thin
195,58,thin
164,65,normal
219,57,thin
110,65,fat
179,63,normal
201,58,thin
211,56,thin
177,65,normal
170,58,normal
192,62,thin
184,57,thin
183,63,normal
203,60,thin
137,57,fat
190,62,thin
162,57,normal
192,60,thin
205,65,thin
144,55,fat
145,60,fat
129,62,fat
203,64,thin
181,57,thin
196,59,thin
215,58,thin
188,56,thin
207,55,thin
123,60,fat
192,64,thin
144,63,fat
147,60,fat
210,62,thin
209,58,thin
116,61,fat
190,62,thin
196,62,thin
210,57,thin
157,61,normal
173,59,normal
160,57,normal
217,63,thin
162,59,normal
121,60,fat
146,56,fat
187,57,thin
122,56,fat
111,56,fat
121,55,fat
119,57,fat
169,60,normal
217,56,thin
220,62,thin
201,59,thin
146,62,fat
216,59,thin
143,59,fat
217,57,thin
175,60,normal
216,60,thin
208,56,thin
201,63,thin
206,55,thin
173,64,normal
188,57,thin
214,60,thin
204,63,thin
117,61,fat
171,65,normal
188,57,thin
184,57,thin
159,62,normal
179,60,normal
125,57,fat
137,61,fat
145,57,fat
195,58,thin
189,55,thin
219,65,thin
191,62,thin
160,65,fat
195,59,thin
154,64,fat
169,55,normal
199,65,thin
153,61,fat
142,65,fat
213,60,thin
195,57,thin
126,61,fat
144,57,fat
198,56,thin
124,64,fat
199,58,thin
158,64,fat
156,60,normal
191,58,thin
177,55,thin
214,60,thin
162,55,normal
165,61,normal
168,65,normal
127,62,fat
184,60,thin
134,59,fat
192,62,thin
179,58,thin
169,64,normal
199,59,thin
185,65,normal
134,62,fat
121,59,fat
198,57,thin
153,57,normal
157,62,fat
158,63,fat
154,59,normal
163,63,normal
135,55,fat
149,59,fat
113,56,fat
186,56,thin
193,57,thin
204,64,thin
215,56,thin
193,56,thin
186,62,thin
193,59,thin
114,58,fat
189,56,thin
141,59,fat
208,61,thin
170,60,normal
213,59,thin
197,61,thin
181,57,thin
163,62,normal
122,62,fat
119,61,fat
199,64,thin
124,59,fat
176,60,normal
219,60,thin
136,65,fat
161,62,normal
220,58,thin
123,55,fat
215,64,thin
156,57,normal
116,61,fat
117,57,fat
141,65,fat
209,63,thin
125,56,fat
148,55,fat
186,58,thin
111,61,fat
114,62,fat
143,63,fat
207,61,thin
189,59,thin
210,64,thin
115,64,fat
126,61,fat
185,64,normal
218,64,thin
171,57,normal
173,65,normal
125,61,fat
182,62,normal
151,58,fat
164,61,normal
182,60,thin
159,64,fat
154,61,fat
164,59,normal
136,64,fat
195,62,thin
150,55,normal
158,65,fat
149,60,fat
151,63,fat
181,59,thin
192,59,thin
165,65,normal
181,63,normal
112,64,fat
154,64,fat
205,59,thin
138,63,fat
139,64,fat
173,56,normal
120,59,fat
153,65,fat
176,65,normal
138,60,fat
136,56,fat
157,60,normal
162,56,normal
191,57,thin
207,56,thin
213,64,thin
143,55,fat
158,62,normal
115,55,fat
207,58,thin
135,65,fat
155,60,normal
182,61,thin
143,59,fat
215,56,thin
145,58,fat
163,62,normal
122,56,fat
136,60,fat
208,63,thin
174,65,normal
152,55,normal
163,59,normal
218,56,thin
120,63,fat
167,57,normal
130,55,fat
117,64,fat
215,57,thin
180,59,thin
184,57,thin
159,56,normal
204,62,thin
164,55,normal
206,58,thin
112,64,fat
115,64,fat
187,65,normal
168,59,normal
125,59,fat
151,55,normal
150,60,fat
183,57,thin
143,58,fat
128,56,fat
198,57,thin
203,55,thin
169,58,normal
166,59,normal
173,60,normal
131,63,fat
115,55,fat
127,64,fat
208,60,thin
172,60,normal
208,63,thin
185,58,thin
218,60,thin
122,59,fat
140,64,fat
135,58,fat
144,59,fat
195,59,thin
157,55,normal
161,59,normal
170,63,normal
110,62,fat
151,59,fat
204,63,thin
151,62,fat
220,59,thin
187,63,thin
177,57,thin
163,63,normal
177,64,normal
168,61,normal
165,56,normal
207,61,thin
151,60,fat
127,56,fat
208,58,thin
178,57,thin
154,56,normal
195,62,thin
183,64,normal
213,62,thin
172,65,normal
143,58,fat
166,65,normal
162,62,normal
150,56,normal
119,60,fat
113,61,fat
142,62,fat
220,56,thin
192,64,thin
165,62,normal
204,61,thin
168,55,normal
211,64,thin
200,57,thin
134,63,fat
173,63,normal
199,61,thin
161,57,normal
201,59,thin
139,59,fat
179,57,thin
186,58,thin
138,63,fat
137,57,fat
204,58,thin
190,56,thin
135,65,fat
143,57,fat
159,61,normal
178,65,normal
193,56,thin
188,64,thin
166,61,normal
187,64,thin
218,61,thin
211,57,thin
115,65,fat
161,62,normal
118,58,fat
165,58,normal
182,65,normal
143,58,fat
182,61,thin
137,59,fat
135,57,fat
113,55,fat
113,56,fat
114,56,fat
214,61,thin
188,57,thin
189,62,thin
144,55,fat
152,55,normal
118,60,fat
185,65,normal
189,64,thin
170,57,normal
111,63,fat
129,65,fat
162,61,normal
195,57,thin
118,60,fat
164,63,normal
216,57,thin
122,59,fat
110,57,fat
167,56,normal
168,63,normal
135,62,fat
154,65,fat
171,62,normal
135,64,fat
125,63,fat
135,55,fat
168,64,normal
183,57,thin
207,56,thin
125,61,fat
187,56,thin
189,60,thin
193,57,thin
190,61,thin
118,58,fat
133,56,fat
177,64,normal
180,61,normal
131,65,fat
205,59,thin
190,62,thin
219,56,thin
150,57,fat
214,61,thin
120,59,fat
149,64,fat
160,61,normal
153,60,fat
204,63,thin
200,65,thin
111,59,fat
192,56,thin
143,55,fat
159,57,normal
202,62,thin
187,60,thin
188,63,thin
111,59,fat
133,58,fat
183,56,thin
154,59,normal
145,62,fat
207,60,thin
176,57,thin
127,58,fat
203,56,thin
171,57,normal
181,61,normal
117,61,fat
180,57,thin
111,63,fat
134,60,fat
199,61,thin
175,62,normal
160,55,normal
163,65,normal
155,60,normal
195,56,thin
155,62,fat
136,58,fat
218,64,thin
205,63,thin
151,58,fat
193,56,thin
183,55,thin
132,64,fat
161,59,normal
165,61,normal
184,62,thin
152,63,fat
202,62,thin
141,56,fat
151,60,fat
125,56,fat
219,57,thin
166,60,normal
114,56,fat
118,56,fat
191,60,thin
133,63,fat
183,55,thin
197,62,thin
156,64,fat
214,58,thin
119,63,fat
204,55,thin
152,58,fat
217,60,thin
128,57,fat
122,62,fat
140,64,fat
212,59,thin
196,61,thin
123,64,fat
173,63,normal
135,58,fat
116,61,fat
194,63,thin
153,63,fat
143,55,fat
209,58,thin
209,60,thin
203,56,thin
192,55,thin
165,64,normal
204,56,thin
203,61,thin
199,55,thin
142,55,fat
114,57,fat
188,63,thin
173,63,normal
120,55,fat
171,62,normal
207,57,thin
185,55,thin
207,61,thin
164,59,normal
197,56,thin
131,57,fat
119,56,fat
137,58,fat
200,56,thin
203,55,thin
143,61,fat
220,65,thin
181,57,thin
210,61,thin
143,61,fat
191,61,thin
157,61,normal
136,63,fat
200,63,thin
122,58,fat
188,59,thin
116,59,fat
126,56,fat
200,56,thin
168,63,normal
137,58,fat
136,63,fat
206,62,thin
187,55,thin
189,59,thin
169,59,normal
196,61,thin
182,59,thin
188,61,thin
116,65,fat
148,55,fat
174,62,normal
218,60,thin
128,56,fat
172,65,normal
196,56,thin
123,62,fat
148,61,fat
153,64,fat
124,62,fat
144,64,fat
168,58,normal
217,62,thin
141,63,fat
206,64,thin
207,58,thin
179,64,normal
144,59,fat
168,55,normal
152,55,normal
219,60,thin
212,55,thin
213,57,thin
158,64,fat
186,57,thin
167,57,normal
123,61,fat
184,61,thin
197,58,thin
185,63,thin
198,60,thin
118,55,fat
125,65,fat
192,58,thin
190,62,thin
116,64,fat
140,57,fat
119,63,fat
198,59,thin
163,57,normal
197,61,thin
149,62,fat
164,59,normal
147,60,fat
127,63,fat
131,65,fat
215,64,thin
178,57,thin
166,64,normal
209,59,thin
147,64,fat
219,56,thin
162,59,normal
146,55,fat
132,65,fat
190,55,thin
114,63,fat
156,63,fat
218,55,thin
175,55,thin
170,56,normal
220,64,thin
213,58,thin
210,64,thin
182,59,thin
145,65,fat
206,63,thin
171,55,normal
185,60,thin
208,57,thin
138,58,fat
126,65,fat
187,63,thin
126,56,fat
131,65,fat
205,60,thin
211,60,thin
180,61,normal
160,60,normal
121,59,fat
125,61,fat
201,57,thin
123,61,fat
149,61,fat
145,59,fat
189,55,thin
129,55,fat
208,64,thin
170,59,normal
135,56,fat
195,62,thin
180,63,normal
205,60,thin
135,60,fat
122,63,fat
174,65,normal
152,65,fat
174,57,normal
163,64,normal
150,57,fat
216,55,thin
191,58,thin
110,64,fat
155,60,normal
216,55,thin
185,61,thin
164,59,normal
140,57,fat
190,62,thin
135,63,fat
120,64,fat
184,62,thin
122,61,fat
195,64,thin
146,65,fat
196,63,thin
210,64,thin
192,56,thin
122,55,fat
139,58,fat
209,64,thin
198,56,thin
145,59,fat
149,63,fat
135,56,fat
132,62,fat
161,59,normal
216,56,thin
172,57,normal
171,64,normal
145,57,fat
153,56,normal
177,62,normal
173,59,normal
162,63,normal
121,61,fat
142,55,fat
219,58,thin
148,63,fat
161,59,normal
117,65,fat
121,58,fat
187,56,thin
187,59,thin
118,55,fat
